image,label
"[[[0.92441727 0.92441727 0.92441727]
  [0.93655337 0.93655337 0.93655337]
  [0.93811587 0.93811587 0.93811587]
  ...
  [0.92350878 0.92350878 0.92350878]
  [0.90473502 0.90473502 0.90473502]
  [0.90261667 0.90261667 0.90261667]]

 [[0.95851716 0.95851716 0.95851716]
  [0.92733781 0.92733781 0.92733781]
  [0.9568121  0.9568121  0.9568121 ]
  ...
  [0.91702681 0.91702681 0.91702681]
  [0.91269383 0.91269383 0.91269383]
  [0.93281688 0.93281688 0.93281688]]

 [[0.96323967 0.96323967 0.96323967]
  [0.92971876 0.92971876 0.92971876]
  [0.94748274 0.94748274 0.94748274]
  ...
  [0.93332145 0.93332145 0.93332145]
  [0.94367184 0.94367184 0.94367184]
  [0.91724877 0.91724877 0.91724877]]

 ...

 [[0.93070103 0.93070103 0.93070103]
  [0.94447154 0.94447154 0.94447154]
  [0.94534189 0.94534189 0.94534189]
  ...
  [0.91032288 0.91032288 0.91032288]
  [0.92497687 0.92497687 0.92497687]
  [0.92417842 0.92417842 0.92417842]]

 [[0.9283157  0.9283157  0.9283157 ]
  [0.94302534 0.94302534 0.94302534]
  [0.9503764  0.9503764  0.9503764 ]
  ...
  [0.94386067 0.94386067 0.94386067]
  [0.8542567  0.8542567  0.8542567 ]
  [0.94093075 0.94093075 0.94093075]]

 [[0.94758904 0.94758904 0.94758904]
  [0.92327931 0.92327931 0.92327931]
  [0.94149847 0.94149847 0.94149847]
  ...
  [0.91014093 0.91014093 0.91014093]
  [0.93180522 0.93180522 0.93180522]
  [0.90609181 0.90609181 0.90609181]]]",parkinson
"[[[0.96581633 0.96581633 0.96581633]
  [0.9677571  0.9677571  0.9677571 ]
  [0.95012005 0.95012005 0.95012005]
  ...
  [0.95304622 0.95304622 0.95304622]
  [0.92061825 0.92061825 0.92061825]
  [0.96492597 0.96492597 0.96492597]]

 [[0.96895258 0.96895258 0.96895258]
  [0.96978291 0.96978291 0.96978291]
  [0.96805222 0.96805222 0.96805222]
  ...
  [0.83547419 0.83547419 0.83547419]
  [0.85594238 0.85594238 0.85594238]
  [0.9645058  0.9645058  0.9645058 ]]

 [[0.92364446 0.92364446 0.92364446]
  [0.93762005 0.93762005 0.93762005]
  [0.93203782 0.93203782 0.93203782]
  ...
  [0.76031913 0.76031913 0.76031913]
  [0.81194978 0.81194978 0.81194978]
  [0.9435024  0.9435024  0.9435024 ]]

 ...

 [[0.96479592 0.96479592 0.96479592]
  [0.93389356 0.93389356 0.93389356]
  [0.95554222 0.95554222 0.95554222]
  ...
  [0.89785914 0.89785914 0.89785914]
  [0.92555522 0.92555522 0.92555522]
  [0.92619048 0.92619048 0.92619048]]

 [[0.95996899 0.95996899 0.95996899]
  [0.96171469 0.96171469 0.96171469]
  [0.95879352 0.95879352 0.95879352]
  ...
  [0.91659164 0.91659164 0.91659164]
  [0.92406963 0.92406963 0.92406963]
  [0.95412165 0.95412165 0.95412165]]

 [[0.95359144 0.95359144 0.95359144]
  [0.94526811 0.94526811 0.94526811]
  [0.95984394 0.95984394 0.95984394]
  ...
  [0.92657063 0.92657063 0.92657063]
  [0.90712785 0.90712785 0.90712785]
  [0.92633053 0.92633053 0.92633053]]]",parkinson
"[[[0.95657638 0.95657638 0.95657638]
  [0.93409864 0.93409864 0.93409864]
  [0.94750775 0.94750775 0.94750775]
  ...
  [0.90766682 0.90766682 0.90766682]
  [0.93445628 0.93445628 0.93445628]
  [0.94052246 0.94052246 0.94052246]]

 [[0.95523334 0.95523334 0.95523334]
  [0.9314876  0.9314876  0.9314876 ]
  [0.95362645 0.95362645 0.95362645]
  ...
  [0.8878814  0.8878814  0.8878814 ]
  [0.84149785 0.84149785 0.84149785]
  [0.92652936 0.92652936 0.92652936]]

 [[0.94402511 0.94402511 0.94402511]
  [0.9376138  0.9376138  0.9376138 ]
  [0.9156275  0.9156275  0.9156275 ]
  ...
  [0.89085009 0.89085009 0.89085009]
  [0.91479467 0.91479467 0.91479467]
  [0.79761154 0.79761154 0.79761154]]

 ...

 [[0.90432048 0.90432048 0.90432048]
  [0.91310399 0.91310399 0.91310399]
  [0.95639256 0.95639256 0.95639256]
  ...
  [0.92880652 0.92880652 0.92880652]
  [0.96605642 0.96605642 0.96605642]
  [0.93077231 0.93077231 0.93077231]]

 [[0.97799745 0.97799745 0.97799745]
  [0.89934849 0.89934849 0.89934849]
  [0.93623449 0.93623449 0.93623449]
  ...
  [0.92304672 0.92304672 0.92304672]
  [0.94652486 0.94652486 0.94652486]
  [0.90376276 0.90376276 0.90376276]]

 [[0.96457083 0.96457083 0.96457083]
  [0.94872199 0.94872199 0.94872199]
  [0.96403686 0.96403686 0.96403686]
  ...
  [0.92898159 0.92898159 0.92898159]
  [0.89388005 0.89388005 0.89388005]
  [0.91756453 0.91756453 0.91756453]]]",parkinson
"[[[0.94005602 0.94005602 0.94005602]
  [0.93781513 0.93781513 0.93781513]
  [0.94621849 0.94621849 0.94621849]
  ...
  [0.93221289 0.93221289 0.93221289]
  [0.91008403 0.91008403 0.91008403]
  [0.93305322 0.93305322 0.93305322]]

 [[0.93504902 0.93504902 0.93504902]
  [0.93531162 0.93531162 0.93531162]
  [0.93461134 0.93461134 0.93461134]
  ...
  [0.89056373 0.89056373 0.89056373]
  [0.8982493  0.8982493  0.8982493 ]
  [0.93419118 0.93419118 0.93419118]]

 [[0.93119748 0.93119748 0.93119748]
  [0.91547619 0.91547619 0.91547619]
  [0.94579832 0.94579832 0.94579832]
  ...
  [0.86227241 0.86227241 0.86227241]
  [0.90880602 0.90880602 0.90880602]
  [0.92655812 0.92655812 0.92655812]]

 ...

 [[0.93259804 0.93259804 0.93259804]
  [0.93168768 0.93168768 0.93168768]
  [0.94452031 0.94452031 0.94452031]
  ...
  [0.92935924 0.92935924 0.92935924]
  [0.90838585 0.90838585 0.90838585]
  [0.93440126 0.93440126 0.93440126]]

 [[0.9280112  0.9280112  0.9280112 ]
  [0.93389356 0.93389356 0.93389356]
  [0.93319328 0.93319328 0.93319328]
  ...
  [0.92732843 0.92732843 0.92732843]
  [0.90357143 0.90357143 0.90357143]
  [0.92941176 0.92941176 0.92941176]]

 [[0.94985994 0.94985994 0.94985994]
  [0.90840336 0.90840336 0.90840336]
  [0.93501401 0.93501401 0.93501401]
  ...
  [0.92436975 0.92436975 0.92436975]
  [0.89355742 0.89355742 0.89355742]
  [0.90028011 0.90028011 0.90028011]]]",parkinson
"[[[0.94946479 0.94946479 0.94946479]
  [0.94490796 0.94490796 0.94490796]
  [0.87872649 0.87872649 0.87872649]
  ...
  [0.90505202 0.90505202 0.90505202]
  [0.88934074 0.88934074 0.88934074]
  [0.86973289 0.86973289 0.86973289]]

 [[0.93672469 0.93672469 0.93672469]
  [0.93665466 0.93665466 0.93665466]
  [0.89442277 0.89442277 0.89442277]
  ...
  [0.89381253 0.89381253 0.89381253]
  [0.90409164 0.90409164 0.90409164]
  [0.88115246 0.88115246 0.88115246]]

 [[0.92235394 0.92235394 0.92235394]
  [0.93451381 0.93451381 0.93451381]
  [0.93166767 0.93166767 0.93166767]
  ...
  [0.88293317 0.88293317 0.88293317]
  [0.87422469 0.87422469 0.87422469]
  [0.88422869 0.88422869 0.88422869]]

 ...

 [[0.92234894 0.92234894 0.92234894]
  [0.91567627 0.91567627 0.91567627]
  [0.89871449 0.89871449 0.89871449]
  ...
  [0.87708583 0.87708583 0.87708583]
  [0.89744898 0.89744898 0.89744898]
  [0.87347439 0.87347439 0.87347439]]

 [[0.91727691 0.91727691 0.91727691]
  [0.90573729 0.90573729 0.90573729]
  [0.89808423 0.89808423 0.89808423]
  ...
  [0.85995898 0.85995898 0.85995898]
  [0.89239196 0.89239196 0.89239196]
  [0.89137655 0.89137655 0.89137655]]

 [[0.94190176 0.94190176 0.94190176]
  [0.94008603 0.94008603 0.94008603]
  [0.92210884 0.92210884 0.92210884]
  ...
  [0.8967537  0.8967537  0.8967537 ]
  [0.91821729 0.91821729 0.91821729]
  [0.87886154 0.87886154 0.87886154]]]",parkinson
"[[[0.93671469 0.93671469 0.93671469]
  [0.932493   0.932493   0.932493  ]
  [0.92941176 0.92941176 0.92941176]
  ...
  [0.92156863 0.92156863 0.92156863]
  [0.92464986 0.92464986 0.92464986]
  [0.92913165 0.92913165 0.92913165]]

 [[0.932493   0.932493   0.932493  ]
  [0.93183273 0.93183273 0.93183273]
  [0.92941176 0.92941176 0.92941176]
  ...
  [0.92156863 0.92156863 0.92156863]
  [0.92464986 0.92464986 0.92464986]
  [0.92835134 0.92835134 0.92835134]]

 [[0.92941176 0.92941176 0.92941176]
  [0.92941176 0.92941176 0.92941176]
  [0.92991196 0.92991196 0.92991196]
  ...
  [0.92066827 0.92066827 0.92066827]
  [0.92214886 0.92214886 0.92214886]
  [0.9239896  0.9239896  0.9239896 ]]

 ...

 [[0.92016807 0.92016807 0.92016807]
  [0.91962785 0.91962785 0.91962785]
  [0.91814726 0.91814726 0.91814726]
  ...
  [0.91372549 0.91372549 0.91372549]
  [0.91372549 0.91372549 0.91372549]
  [0.91502601 0.91502601 0.91502601]]

 [[0.92156863 0.92156863 0.92156863]
  [0.92072829 0.92072829 0.92072829]
  [0.91544618 0.91544618 0.91544618]
  ...
  [0.91878752 0.91878752 0.91878752]
  [0.91746699 0.91746699 0.91746699]
  [0.91680672 0.91680672 0.91680672]]

 [[0.92494998 0.92494998 0.92494998]
  [0.92072829 0.92072829 0.92072829]
  [0.91354542 0.91354542 0.91354542]
  ...
  [0.92380952 0.92380952 0.92380952]
  [0.92212885 0.92212885 0.92212885]
  [0.91790716 0.91790716 0.91790716]]]",parkinson
"[[[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 ...

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]]",parkinson
"[[[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 ...

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]]",parkinson
"[[[0.92687075 0.92687075 0.92687075]
  [0.93551421 0.93551421 0.93551421]
  [0.93845538 0.93845538 0.93845538]
  ...
  [0.93735494 0.93735494 0.93735494]
  [0.92222889 0.92222889 0.92222889]
  [0.90644258 0.90644258 0.90644258]]

 [[0.94161665 0.94161665 0.94161665]
  [0.94417767 0.94417767 0.94417767]
  [0.94003601 0.94003601 0.94003601]
  ...
  [0.91964786 0.91964786 0.91964786]
  [0.91318527 0.91318527 0.91318527]
  [0.90262105 0.90262105 0.90262105]]

 [[0.95378151 0.95378151 0.95378151]
  [0.94959984 0.94959984 0.94959984]
  [0.94161665 0.94161665 0.94161665]
  ...
  [0.90066026 0.90066026 0.90066026]
  [0.89995998 0.89995998 0.89995998]
  [0.90186074 0.90186074 0.90186074]]

 ...

 [[0.95798319 0.95798319 0.95798319]
  [0.93921569 0.93921569 0.93921569]
  [0.92430972 0.92430972 0.92430972]
  ...
  [0.90678271 0.90678271 0.90678271]
  [0.8964986  0.8964986  0.8964986 ]
  [0.88419368 0.88419368 0.88419368]]

 [[0.93365346 0.93365346 0.93365346]
  [0.93029212 0.93029212 0.93029212]
  [0.92831132 0.92831132 0.92831132]
  ...
  [0.90588235 0.90588235 0.90588235]
  [0.88739496 0.88739496 0.88739496]
  [0.86778711 0.86778711 0.86778711]]

 [[0.90442177 0.90442177 0.90442177]
  [0.9177471  0.9177471  0.9177471 ]
  [0.92541016 0.92541016 0.92541016]
  ...
  [0.90458183 0.90458183 0.90458183]
  [0.88739496 0.88739496 0.88739496]
  [0.87116847 0.87116847 0.87116847]]]",parkinson
"[[[0.9469988  0.9469988  0.9469988 ]
  [0.9280112  0.9280112  0.9280112 ]
  [0.9255102  0.9255102  0.9255102 ]
  ...
  [0.92503001 0.92503001 0.92503001]
  [0.94695878 0.94695878 0.94695878]
  [0.93153261 0.93153261 0.93153261]]

 [[0.94079632 0.94079632 0.94079632]
  [0.91382553 0.91382553 0.91382553]
  [0.91426571 0.91426571 0.91426571]
  ...
  [0.9240096  0.9240096  0.9240096 ]
  [0.93197279 0.93197279 0.93197279]
  [0.93929572 0.93929572 0.93929572]]

 [[0.94691877 0.94691877 0.94691877]
  [0.91966787 0.91966787 0.91966787]
  [0.92188876 0.92188876 0.92188876]
  ...
  [0.93315326 0.93315326 0.93315326]
  [0.91694678 0.91694678 0.91694678]
  [0.94497799 0.94497799 0.94497799]]

 ...

 [[0.9334934  0.9334934  0.9334934 ]
  [0.8884954  0.8884954  0.8884954 ]
  [0.91130452 0.91130452 0.91130452]
  ...
  [0.92476991 0.92476991 0.92476991]
  [0.91722689 0.91722689 0.91722689]
  [0.92014806 0.92014806 0.92014806]]

 [[0.93243297 0.93243297 0.93243297]
  [0.90628251 0.90628251 0.90628251]
  [0.94057623 0.94057623 0.94057623]
  ...
  [0.92202881 0.92202881 0.92202881]
  [0.92026811 0.92026811 0.92026811]
  [0.93083233 0.93083233 0.93083233]]

 [[0.92458984 0.92458984 0.92458984]
  [0.91788715 0.91788715 0.91788715]
  [0.94107643 0.94107643 0.94107643]
  ...
  [0.92126851 0.92126851 0.92126851]
  [0.91192477 0.91192477 0.91192477]
  [0.93817527 0.93817527 0.93817527]]]",parkinson
"[[[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 ...

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]]",parkinson
"[[[0.93153261 0.93153261 0.93153261]
  [0.94695878 0.94695878 0.94695878]
  [0.92503001 0.92503001 0.92503001]
  ...
  [0.9255102  0.9255102  0.9255102 ]
  [0.9280112  0.9280112  0.9280112 ]
  [0.9469988  0.9469988  0.9469988 ]]

 [[0.93929572 0.93929572 0.93929572]
  [0.93197279 0.93197279 0.93197279]
  [0.9240096  0.9240096  0.9240096 ]
  ...
  [0.91426571 0.91426571 0.91426571]
  [0.91382553 0.91382553 0.91382553]
  [0.94079632 0.94079632 0.94079632]]

 [[0.94497799 0.94497799 0.94497799]
  [0.91694678 0.91694678 0.91694678]
  [0.93315326 0.93315326 0.93315326]
  ...
  [0.92188876 0.92188876 0.92188876]
  [0.91966787 0.91966787 0.91966787]
  [0.94691877 0.94691877 0.94691877]]

 ...

 [[0.92014806 0.92014806 0.92014806]
  [0.91722689 0.91722689 0.91722689]
  [0.92476991 0.92476991 0.92476991]
  ...
  [0.91130452 0.91130452 0.91130452]
  [0.8884954  0.8884954  0.8884954 ]
  [0.9334934  0.9334934  0.9334934 ]]

 [[0.93083233 0.93083233 0.93083233]
  [0.92026811 0.92026811 0.92026811]
  [0.92202881 0.92202881 0.92202881]
  ...
  [0.94057623 0.94057623 0.94057623]
  [0.90628251 0.90628251 0.90628251]
  [0.93243297 0.93243297 0.93243297]]

 [[0.93817527 0.93817527 0.93817527]
  [0.91192477 0.91192477 0.91192477]
  [0.92126851 0.92126851 0.92126851]
  ...
  [0.94107643 0.94107643 0.94107643]
  [0.91788715 0.91788715 0.91788715]
  [0.92458984 0.92458984 0.92458984]]]",parkinson
"[[[0.93153261 0.93153261 0.93153261]
  [0.94695878 0.94695878 0.94695878]
  [0.92503001 0.92503001 0.92503001]
  ...
  [0.9255102  0.9255102  0.9255102 ]
  [0.9280112  0.9280112  0.9280112 ]
  [0.9469988  0.9469988  0.9469988 ]]

 [[0.93929572 0.93929572 0.93929572]
  [0.93197279 0.93197279 0.93197279]
  [0.9240096  0.9240096  0.9240096 ]
  ...
  [0.91426571 0.91426571 0.91426571]
  [0.91382553 0.91382553 0.91382553]
  [0.94079632 0.94079632 0.94079632]]

 [[0.94497799 0.94497799 0.94497799]
  [0.91694678 0.91694678 0.91694678]
  [0.93315326 0.93315326 0.93315326]
  ...
  [0.92188876 0.92188876 0.92188876]
  [0.91966787 0.91966787 0.91966787]
  [0.94691877 0.94691877 0.94691877]]

 ...

 [[0.92014806 0.92014806 0.92014806]
  [0.91722689 0.91722689 0.91722689]
  [0.92476991 0.92476991 0.92476991]
  ...
  [0.91130452 0.91130452 0.91130452]
  [0.8884954  0.8884954  0.8884954 ]
  [0.9334934  0.9334934  0.9334934 ]]

 [[0.93083233 0.93083233 0.93083233]
  [0.92026811 0.92026811 0.92026811]
  [0.92202881 0.92202881 0.92202881]
  ...
  [0.94057623 0.94057623 0.94057623]
  [0.90628251 0.90628251 0.90628251]
  [0.93243297 0.93243297 0.93243297]]

 [[0.93817527 0.93817527 0.93817527]
  [0.91192477 0.91192477 0.91192477]
  [0.92126851 0.92126851 0.92126851]
  ...
  [0.94107643 0.94107643 0.94107643]
  [0.91788715 0.91788715 0.91788715]
  [0.92458984 0.92458984 0.92458984]]]",parkinson
"[[[0.90656263 0.90656263 0.90656263]
  [0.94051621 0.94051621 0.94051621]
  [0.93097239 0.93097239 0.93097239]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.46340536 0.46340536 0.46340536]
  [0.93605442 0.93605442 0.93605442]
  [0.92827131 0.92827131 0.92827131]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.1305122  0.1305122  0.1305122 ]
  [0.84397759 0.84397759 0.84397759]
  [0.92468988 0.92468988 0.92468988]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 ...

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.92206883 0.92206883 0.92206883]
  [0.93815526 0.93815526 0.93815526]
  [0.9344938  0.9344938  0.9344938 ]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.91554622 0.91554622 0.91554622]
  [0.91562625 0.91562625 0.91562625]
  [0.93453381 0.93453381 0.93453381]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.92833133 0.92833133 0.92833133]
  [0.91936775 0.91936775 0.91936775]
  [0.92879152 0.92879152 0.92879152]]]",parkinson
"[[[0.09153661 0.09153661 0.09153661]
  [0.01156463 0.01156463 0.01156463]
  [0.03759504 0.03759504 0.03759504]
  ...
  [0.04185674 0.04185674 0.04185674]
  [0.07931172 0.07931172 0.07931172]
  [0.01038415 0.01038415 0.01038415]]

 [[0.07763105 0.07763105 0.07763105]
  [0.07823129 0.07823129 0.07823129]
  [0.06832733 0.06832733 0.06832733]
  ...
  [0.09803922 0.09803922 0.09803922]
  [0.09803922 0.09803922 0.09803922]
  [0.0070028  0.0070028  0.0070028 ]]

 [[0.00460184 0.00460184 0.00460184]
  [0.05012005 0.05012005 0.05012005]
  [0.07643057 0.07643057 0.07643057]
  ...
  [0.09083633 0.09083633 0.09083633]
  [0.09563826 0.09563826 0.09563826]
  [0.03951581 0.03951581 0.03951581]]

 ...

 [[0.09803922 0.09803922 0.09803922]
  [0.08453381 0.08453381 0.08453381]
  [0.05752301 0.05752301 0.05752301]
  ...
  [0.0672469  0.0672469  0.0672469 ]
  [0.05806323 0.05806323 0.05806323]
  [0.02120848 0.02120848 0.02120848]]

 [[0.0265106  0.0265106  0.0265106 ]
  [0.07703081 0.07703081 0.07703081]
  [0.0240096  0.0240096  0.0240096 ]
  ...
  [0.0382553  0.0382553  0.0382553 ]
  [0.02220888 0.02220888 0.02220888]
  [0.07344938 0.07344938 0.07344938]]

 [[0.00206082 0.00206082 0.00206082]
  [0.02266907 0.02266907 0.02266907]
  [0.01840736 0.01840736 0.01840736]
  ...
  [0.03501401 0.03501401 0.03501401]
  [0.07284914 0.07284914 0.07284914]
  [0.02326931 0.02326931 0.02326931]]]",parkinson
"[[[0.04321729 0.04321729 0.04321729]
  [0.59891957 0.59891957 0.59891957]
  [0.5237495  0.5237495  0.5237495 ]
  ...
  [0.29309724 0.29309724 0.29309724]
  [0.73381353 0.73381353 0.73381353]
  [0.06108443 0.06108443 0.06108443]]

 [[0.03283313 0.03283313 0.03283313]
  [0.43247299 0.43247299 0.43247299]
  [0.34727891 0.34727891 0.34727891]
  ...
  [0.28005202 0.28005202 0.28005202]
  [0.71596639 0.71596639 0.71596639]
  [0.06032413 0.06032413 0.06032413]]

 [[0.0122449  0.0122449  0.0122449 ]
  [0.15960384 0.15960384 0.15960384]
  [0.16336535 0.16336535 0.16336535]
  ...
  [0.23855542 0.23855542 0.23855542]
  [0.580012   0.580012   0.580012  ]
  [0.04957983 0.04957983 0.04957983]]

 ...

 [[0.00708283 0.00708283 0.00708283]
  [0.15330132 0.15330132 0.15330132]
  [0.34341737 0.34341737 0.34341737]
  ...
  [0.40676271 0.40676271 0.40676271]
  [0.22539016 0.22539016 0.22539016]
  [0.01440576 0.01440576 0.01440576]]

 [[0.00368147 0.00368147 0.00368147]
  [0.23029212 0.23029212 0.23029212]
  [0.85990396 0.85990396 0.85990396]
  ...
  [0.55066026 0.55066026 0.55066026]
  [0.50002001 0.50002001 0.50002001]
  [0.03905562 0.03905562 0.03905562]]

 [[0.01114446 0.01114446 0.01114446]
  [0.33687475 0.33687475 0.33687475]
  [1.         1.         1.        ]
  ...
  [0.48355342 0.48355342 0.48355342]
  [0.78383353 0.78383353 0.78383353]
  [0.06742697 0.06742697 0.06742697]]]",parkinson
"[[[0.05964386 0.05964386 0.05964386]
  [0.05918367 0.05918367 0.05918367]
  [0.01834734 0.01834734 0.01834734]
  ...
  [0.03209284 0.03209284 0.03209284]
  [0.02823129 0.02823129 0.02823129]
  [0.05212085 0.05212085 0.05212085]]

 [[0.02012805 0.02012805 0.02012805]
  [0.02372949 0.02372949 0.02372949]
  [0.03089236 0.03089236 0.03089236]
  ...
  [0.03409364 0.03409364 0.03409364]
  [0.05672269 0.05672269 0.05672269]
  [0.04813926 0.04813926 0.04813926]]

 [[0.08147259 0.08147259 0.08147259]
  [0.07895158 0.07895158 0.07895158]
  [0.05556222 0.05556222 0.05556222]
  ...
  [0.02304922 0.02304922 0.02304922]
  [0.04013605 0.04013605 0.04013605]
  [0.0702481  0.0702481  0.0702481 ]]

 ...

 [[0.04413766 0.04413766 0.04413766]
  [0.03705482 0.03705482 0.03705482]
  [0.05666267 0.05666267 0.05666267]
  ...
  [0.04185674 0.04185674 0.04185674]
  [0.11332533 0.11332533 0.11332533]
  [0.19167667 0.19167667 0.19167667]]

 [[0.05880352 0.05880352 0.05880352]
  [0.05964386 0.05964386 0.05964386]
  [0.12278912 0.12278912 0.12278912]
  ...
  [0.08211285 0.08211285 0.08211285]
  [0.09279712 0.09279712 0.09279712]
  [0.07991196 0.07991196 0.07991196]]

 [[0.08605442 0.08605442 0.08605442]
  [0.10188075 0.10188075 0.10188075]
  [0.09253701 0.09253701 0.09253701]
  ...
  [0.03629452 0.03629452 0.03629452]
  [0.04337735 0.04337735 0.04337735]
  [0.02527011 0.02527011 0.02527011]]]",parkinson
"[[[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 ...

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]]",parkinson
